95090312|-0.831469631|0.707106781|0.923879528|0.923879528|0.923879528|0.707106781|0.707106781|0.555570220|0.5555702200.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.390731124|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.390731124|0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.390731124|0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.390731124|0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.390731124|0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.390731124|0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.390731124|0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.555570220|0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.555570220|0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
0.555570220|0.199367942|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000
